Category 1,Category 2,Category 3,Table Name,Custom Name
Fuel,PUC,,ip_n_min_puc_eco[0],PUC Min RPM MT Eco
Fuel,PUC,,ip_n_min_puc_eco[2],PUC Min RPM CVT Eco
Fuel,PUC,,ip_n_min_puc_eco[3],PUC Min RPM DCT Eco
Fuel,,,c_fac_lam_out_max,
Fuel,,,c_fuel_max_conf,
Fuel,,,c_lamb_bas_cor_min,
Fuel,,,c_lamb_bas_cor_min,
Fuel,,,c_lamb_min_pow_cop,
Fuel,,,c_lamb_sp_man,
Fuel,,,c_mfp_max,
Fuel,,,c_n_min_fl,
Fuel,,,c_tco_min_fl,
Fuel,,,c_tia_hys_lamb_fl_sp,
Fuel,,,c_tia_thd_lamb_fl_sp,
Fuel,,,CWBKS,
Fuel,,,CWBKS3,
Fuel,,,CWBKS4,
Fuel,,,CWPRDRV,
Fuel,,,id_pv_av_fl,
Fuel,,,ip_eoi_3_opp_cus,
Fuel,,,ip_eoi_bas_mpi_opp_dyn,
Fuel,,,ip_eoi_inj_upd_psn_mpi_cus,
Fuel,,,ip_eoi_lim_ofs_iga,
Fuel,,,ip_fac_fuel_pump_eff_fup_n,
Fuel,,,ip_fac_fuel_pump_eff_mff_sp_n,
Fuel,,,ip_fac_fuel_pump_eff_tfu_n,
Fuel,,,id_idx_cal_fac_mff_bas_mplh,
Fuel,,,ip_fac_mff_bas_mplh[0],
Fuel,,,ip_fac_mff_bas_mplh[1],
Fuel,,,ip_fac_mff_bas_mplh[2],
Fuel,,,ip_fac_mff_bas_mplh[3],
Fuel,,,ip_fac_mff_bas_mplh[4],
Fuel,,,ip_fac_mff_bas_mplh_1,
Fuel,,,ip_fac_mff_temp_cor,
Fuel,,,ip_fac_mff_ti_stnd_h_rng_mpi[0],
Fuel,,,ip_fac_mff_ti_stnd_mon,
Fuel,,,ip_fac_ti_ris[0],
Fuel,,,ip_fac_ti_rpl[0],
Fuel,,,ip_fup_efp,
Fuel,,,ip_fup_efp_thd,
Fuel,,,ip_fup_sp_bas_sel[0],
Fuel,,,ip_fup_sp_bas_sel[1],
Fuel,,,ip_fup_sp_bas_sel[10],
Fuel,,,ip_fup_sp_bas_sel[11],
Fuel,,,ip_fup_sp_bas_sel[12],
Fuel,,,ip_fup_sp_bas_sel[2],
Fuel,,,ip_fup_sp_bas_sel[3],
Fuel,,,ip_fup_sp_bas_sel[4],
Fuel,,,ip_fup_sp_bas_sel[5],
Fuel,,,ip_fup_sp_bas_sel[6],
Fuel,,,ip_fup_sp_bas_sel[7],
Fuel,,,ip_fup_sp_bas_sel[8],
Fuel,,,ip_fup_sp_bas_sel[9],
Fuel,,,ip_fup_sp_max,
Fuel,,,ip_fup_sp_pu,
Fuel,,,ip_lamb_bas[0],
Fuel,,,ip_lamb_bas_hpdi[0],
Fuel,,,ip_lamb_bas_mpi[0],
Fuel,,,ip_lamb_cop_min,
Fuel,,,ip_lamb_cop_min_afu,
Fuel,,,ip_lamb_cop_pctl,
Fuel,,,ip_lamb_dec_fl,
Fuel,,,ip_lamb_fl_sp,
Fuel,,,ip_lamb_fl_sp_tia,
Fuel,,,ip_lamb_inc_fl,
Fuel,,,ip_lamb_ohp_ext,
Fuel,,,ip_lamb_ohp_ext_hill,
Fuel,,,ip_lamb_scc,
Fuel,,,ip_lamb_tur_ohp_min,
Fuel,,,ip_mff_dif_mon,
Fuel,,,ip_mff_iv_thd_mon,
Fuel,,,ip_mff_st_h_1_s,
Fuel,,,ip_mff_st_h_2_s,
Fuel,,,ip_mff_st_h_2_s_pitch_st,
Fuel,,,ip_mff_st_h_3_s,
Fuel,,,ip_mff_st_h_3_s_2,
Fuel,,,ip_mff_st_l_1,
Fuel,,,ip_mff_st_l_1_h,
Fuel,,,ip_mff_stst_h_1_s,
Fuel,,,ip_mff_stst_h_2_s,
Fuel,,,ip_mff_stst_intr_h_1_s,
Fuel,,,ip_mff_ti_l_prs_mon,
Fuel,,,ip_mff_ti_h_prs_mon,
Fuel,,,ip_mff_ti_over_prs_mon,
Fuel,,,ip_soi_1_opp_1_cast_cus,
Fuel,,,ip_soi_1_opp_1_cus,
Fuel,,,ip_soi_1_opp_1_toil_cus,
Fuel,,,ip_soi_1_opp_mpi_2_cast_cus,
Fuel,,,ip_soi_1_opp_mpi_2_cus,
Fuel,,,ip_soi_1_ramp_mpl_tran_cast_cus,
Fuel,,,ip_soi_1_ramp_mpl_tran_cus,
Fuel,,,ip_soi_max_cus,
Fuel,,,ip_ti_4_l,
Fuel,,,ip_ti_4_h,
Fuel,,,ip_ti_4_over_prs,
Fuel,,,ip_ti_eff_mff_temp_h,
Fuel,,,ip_ti_eff_mff_temp_l,
Fuel,,,ip_ti_eff_mff_temp_mid_1,
Fuel,,,ip_ti_eff_mff_temp_mon,
Fuel,,,ip_tqi_thd_mplh_opp_max[0],
Fuel,,,ip_tqi_thd_mplh_opp_max[1],
Fuel,,,ip_tqi_thd_mplh_opp_max[2],
Fuel,,,ip_tqi_thd_mplh_opp_max[3],
Fuel,,,ip_tqi_thd_mplh_opp_max[4],
Fuel,,,ip_tqi_thd_mplh_opp_max[5],
Fuel,,,ip_tqi_thd_mplh_opp_min[0],
Fuel,,,ip_tqi_thd_mplh_opp_min[1],
Fuel,,,ip_tqi_thd_mplh_opp_min[2],
Fuel,,,ip_tqi_thd_mplh_opp_min[3],
Fuel,,,ip_tqi_thd_mplh_opp_min[4],
Fuel,,,ip_tqi_thd_mplh_opp_min[5],
Fuel,,,KFFLAF,
Fuel,,,KFFLAF4,
Fuel,,,KFNTBKS,
Fuel,,,KFPSNS,
Fuel,,,KLKFPSS,
Fuel,,,KLKPBKSR,
Fuel,,,KLPSKRMX,
Fuel,,,KLUBLEMX,
Fuel,,,KLUBSTBKS,
Fuel,,,LEPWMMN,
Fuel,,,LEPWMMX,
Fuel,,,PSKBKS,
Fuel,,,PSKRMX,
Fuel,,,PSNHSLL,
General,,,c_dpl,Engine Displacement
Idle,,,c_n_sp_is_max,
Idle,,,c_n_sp_is_min,Min Idle Speed P/N
Idle,,,c_n_sp_is_min_dri,Min Idle Speed Drive
Idle,,,c_n_sp_vs_min,Min Idle Speed Moving
Idle,,,ip_n_sp_is_bas[0],
Idle,,,ip_n_sp_is_bas[1],
Idle,,,ip_n_sp_is_bas[2],
Idle,,,ip_n_sp_is_bas[3],
Idle,,,ip_n_sp_is_bas_dri[0],
Idle,,,ip_n_sp_is_bas_dri[1],
Idle,,,ip_n_sp_is_bas_dri[2],
Idle,,,ip_n_sp_is_bas_dri[3],
Idle,,,ip_n_sp_is_ch_mt,
Idle,,,ip_n_sp_is_t_ast,
Idle,,,ip_n_sp_is_t_ast_ch,
Idle,,,ip_n_sp_is_t_ast_stst,
Immo Power Class,,,DATA_ImoDat.Imo_idxTun01_C_VW,
Immo Power Class,,,DATA_ImoDat.Imo_idxTun02_C_VW,
Immo Power Class,,,DATA_ImoDat.Imo_idxTun03_C_VW,
Immo Power Class,,,DATA_ImoDat.Imo_idxTun04_C_VW,
Immo Power Class,,,DATA_ImoDat.Imo_idxTun05_C_VW,
Immo Power Class,,,id_idx_var_block_eng_cod,
Immo Power Class,,,id_txt_eng_cod[0],
Immo Power Class,,,id_txt_eng_cod[1],
Immo Power Class,,,id_txt_eng_cod[2],
Immo Power Class,,,id_txt_eng_cod[3],
Immo Power Class,,,id_txt_eng_cod[4],
Immo Power Class,,,id_txt_eng_cod[5],
Immo Power Class,,,id_txt_eng_cod[6],
Immo Power Class,,,id_txt_eng_cod[7],
Impulse Combustion,,,c_conf_imp_comb_aux,
Impulse Combustion,,,c_conf_imp_comb_gs,
Impulse Combustion,,,c_n_max_imp_comb,
Impulse Combustion,,,c_n_min_imp_comb,
Impulse Combustion,,,c_tco_min_imp_comb,
Impulse Combustion,,,c_temp_cat_imp_comb_inh,
Impulse Combustion,,,c_temp_cat_imp_comb_max,
Impulse Combustion,,,c_temp_cat_imp_comb_min,
Impulse Combustion,,,c_temp_cat_max_lasp,
Impulse Combustion,,,c_temp_cop_act_thd[0],
Impulse Combustion,,,c_temp_cop_act_thd[1],
Impulse Combustion,,,c_temp_imp_comb_max,
Impulse Combustion,,,c_temp_imp_comb_min,
Impulse Combustion,,,c_tq_req_dif_tra_min_imp_comb,
Impulse Combustion,,,c_vs_min_imp_comb,
Impulse Combustion,,,clf_conf_imp_comb_aux,
Impulse Combustion,,,id_imp_comb_act_state_cc,
Impulse Combustion,,,ip_fac_t_act_imp_comb,
Impulse Combustion,,,ip_iga_imp_comb_sof_act[0],
Impulse Combustion,,,ip_iga_imp_comb_sof_act[1],
Impulse Combustion,,,ip_iga_imp_comb_sof_deac[0],
Impulse Combustion,,,ip_iga_imp_comb_sof_deac[1],
Impulse Combustion,,,ip_t_act_imp_comb_eng[0],
Impulse Combustion,,,ip_t_act_imp_comb_eng[1],
Impulse Combustion,,,ip_t_act_imp_comb_eng[2],
Impulse Combustion,,,ip_t_act_imp_comb_eng[3],
Impulse Combustion,,,ip_t_act_imp_comb_eng_spt[0],
Impulse Combustion,,,ip_t_act_imp_comb_eng_spt[1],
Impulse Combustion,,,ip_t_act_imp_comb_eng_spt[2],
Impulse Combustion,,,ip_t_act_imp_comb_eng_spt[3],
Impulse Combustion,,,ip_t_act_imp_comb_gs,
Impulse Combustion,,,ip_t_act_imp_comb_gs_spt,
Impulse Combustion,,,ip_t_dly_temp_cat_imp_comb,
Impulse Combustion,,,ip_t_max_pu_end_imp_comb,
Impulse Combustion,,,ip_tqi_gs_fast_inc_max_imp_comb,Max Torque Impulse Combustion is Allowed
Impulse Combustion,,,lc_conf_imp_comb,
Impulse Combustion,,,lc_conf_imp_comb_coast,
Impulse Combustion,,,lc_conf_imp_comb_cru,
Impulse Combustion,,,lc_gs_tq_inc_imp_comb_ena,
Impulse Combustion,,,lc_iga_bol_imp_comb_ena,
Impulse Combustion,,,lc_imp_comb,
Impulse Combustion,,,lc_imp_comb_ct_gs_ena,
Impulse Combustion,,,lc_imp_comb_puc_ena,
Knock,Gain,,ip_knks_gain[0],
Knock,Gain,,ip_knks_gain[1],
Knock,Gain,,ip_knks_gain[2],
Knock,Gain,,ip_knks_gain[3],
Knock,Gain,,ip_knks_gain_1[0],
Knock,Gain,,ip_knks_gain_1[1],
Knock,Gain,,ip_knks_gain_1[2],
Knock,Gain,,ip_knks_gain_1[3],
Knock,Threshold,,ip_knks_thd_fac[0],
Knock,Threshold,,ip_knks_thd_fac[1],
Knock,Threshold,,ip_knks_thd_fac[2],
Knock,Threshold,,ip_knks_thd_fac[3],
Knock,Threshold,,ip_knks_thd_fac_1[0],
Knock,Threshold,,ip_knks_thd_fac_1[1],
Knock,Threshold,,ip_knks_thd_fac_1[2],
Knock,Threshold,,ip_knks_thd_fac_1[3],
Knock,Threshold,,c_knks_thd_max,
Knock,Pre Ignition,Gain,ip_knks_gain_pre[0],
Knock,Pre Ignition,Gain,ip_knks_gain_pre[1],
Knock,Pre Ignition,Gain,ip_knks_gain_pre[2],
Knock,Pre Ignition,Gain,ip_knks_gain_pre[3],
Knock,Pre Ignition,Threshold,ip_fac_knk_pi_slow[0],
Knock,Pre Ignition,Threshold,ip_fac_knk_pi_slow[1],
Knock,Pre Ignition,Threshold,ip_fac_knk_pi_slow[2],
Knock,Pre Ignition,Threshold,ip_fac_knk_pi_slow[3],
Knock,Pre Ignition,Threshold,ip_fac_knk_pi_fast[0],
Knock,Pre Ignition,Threshold,ip_fac_knk_pi_fast[1],
Knock,Pre Ignition,Threshold,ip_fac_knk_pi_fast[2],
Knock,Pre Ignition,Threshold,ip_fac_knk_pi_fast[3],
Knock,Pre Ignition,Threshold,ip_fac_knk_pre_pi_slow[0],
Knock,Pre Ignition,Threshold,ip_fac_knk_pre_pi_slow[1],
Knock,Pre Ignition,Threshold,ip_fac_knk_pre_pi_slow[2],
Knock,Pre Ignition,Threshold,ip_fac_knk_pre_pi_slow[3],
Knock,Pre Ignition,Threshold,ip_fac_knk_pre_pi_fast[0],
Knock,Pre Ignition,Threshold,ip_fac_knk_pre_pi_fast[1],
Knock,Pre Ignition,Threshold,ip_fac_knk_pre_pi_fast[2],
Knock,Pre Ignition,Threshold,ip_fac_knk_pre_pi_fast[3],
Knock,Pre Ignition,Threshold,ip_thd_knk_pi_max,
Knock,Pre Ignition,Threshold,id_thd_knk_pi_slow,
Knock,Pre Ignition,Threshold,id_thd_knk_pi_fast,
Knock,Pre Ignition,Threshold,ip_thd_knk_pre_pi_max,
Knock,Pre Ignition,Threshold,id_thd_knk_pre_pi_slow,
Knock,Pre Ignition,Threshold,id_thd_knk_pre_pi_fast,
Knock,Pre Ignition,,c_tco_min_pi,
Knock,,,ip_dly_dec_ad_1_knk,
Knock,,,ip_dly_inc_ad_1_knk,
Knock,,,ip_dly_inc_fast_knk,
Knock,,,ip_fac_iga_dec_knk,
Knock,,,ip_fac_pow_max_ron_knk_min,
Knock,,,ip_iga_ad_1_dec_knk,
Knock,,,ip_iga_ad_1_fast_knk,
Knock,,,ip_iga_ad_1_inc_knk,
Knock,,,ip_iga_bas_dif_ad_knk,
Knock,,,ip_iga_dec_knk,
Knock,,,ip_iga_inc_knk,
Knock,,,ip_iga_max_knk,
Launch Control,,,DATA_CordTqIntv.CordTqIntv_tqResvMax_aMaxCtl_M_VW,
Launch Control,,,DATA_CordTqIntv.CordTqIntv_effIgDem_aMaxCtl_C_VW,
Launch Control,,,DATA_CordTqIntv.CordTqIntv_effInjCutOffDem_aMaxCtl_C_VW,
Launch Control,,,DATA_CordTqIntv.CordTqIntv_st_aMaxCtl_C_VW,
Launch Control,,,DATA_CordTqIntv.CordTqIntv_swiSelSetIntv_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_stEnaCutOffIntv_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_stEna_agIgNotRamp_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_stEna_agIgReqAcc_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_stEna_agIgReqIntv_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_stEna_agIgReq_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_stEna_stRlsAcc_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_swiSel_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_tiRamp_agIgRlsVlLo_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_tiRamp_agIgRls_M_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_tqDeltaBasMin_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_tqGrdRamp_agIgNot_M_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_tqHys_agIgReq_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_tqOfsBasMin_C_VW,
Launch Control,New,,DATA_DistTqSet.DistTqSet_tqThd_agIgReq_T_VW,
Launch Control,New,,DATA_PtIntvAdp.DistTqSet_stEnaCutOffGearBx_M_VW,
LPFP,,,c_efppwm_max,
Misc,,,c_map_fl_stnd,
Misc,,,c_n_pvs_bls_bts_plaus,
Misc,,,c_pv_av_pvs_bls_bts_plaus,
Misc,,,c_vs_pvs_bls_bts_plaus,
Misc,,,c_vs_pvs_h_r_rst,
Misc,,,DATA_EngNDispOptm.NDispOptm_fac_nGrdShiftCor_M_VW,
Misc,,,DATA_EngNDispOptm.NDispOptm_facDrvOfsOptm_T_VW,
Misc,,,DATA_EngNDispOptm.NDispOptm_facFdin_T_VW,
Misc,,,DATA_EngNDispOptm.NDispOptm_nShiftGrdNorm1_M_VW,
Misc,,,DATA_EngNDispOptm.NDispOptm_nShiftGrdNorm2_M_VW,
Misc,,,DATA_EngNDispOptm.NDispOptm_nShiftGrdSpt1_M_VW,
Misc,,,DATA_EngNDispOptm.NDispOptm_nShiftGrdSpt2_M_VW,
Misc,,,DATA_EngNDispOptm.NDispOptm_tiFil_nDrvOptm_T_VW,
Misc,,,ecu_id_sw_idx,
Misc,,,ip_min_fac_tq_rcl_close_grd_pv,
Misc,,,ip_min_fac_tq_rcl_close_grd_tps,
Misc,,,lc_ti_cor_prj,
MPI,,,c_eoi_min_hom_st_mpi_cus,
MPI,,,c_n_32_min_iv_mpi_diag,
MPI,,,c_ti_thd_inh_diag_iv_mpi,
MPI,,,clf_iv_mpi_diag_inh_man[0],
MPI,,,CWBKSMPI,
MPI,,,id_tia_toil_mpi_inh,
MPI,,,ip_fac_opp_mpi_2_pls_1,
MPI,,,ip_fac_opp_mpi_2_pls_1_max,
MPI,,,ip_fac_opp_mpi_2_pls_1_wup,
MPI,,,ip_fac_ti_prs_mpi,
MPI,,,ip_fac_ti_temp_cor_mpi,
MPI,,,ip_iga_knk_mpi_thd,
MPI,,,ip_maf_int_ast_mpi_inh_thd,
MPI,,,ip_maf_int_thd_clr_mpi_inh,
MPI,,,ip_ti_add_dly_mpi[0],
MPI,,,ip_ti_add_dly_temp_cor_mpi,
MPI,,,ip_ti_min_mpi[0],
New,AFU,,ip_fac_afu_ratio_tps_lgrd_st,
New,AFU,,ip_tps_rel_st[0],
New,AFU,,ip_tps_rel_st[0][0],
New,AFU,,ip_tps_rel_st[1],
New,AFU,,ip_tps_rel_st[1][0],
New,AFU,,ip_tps_rel_st[2],
New,AFU,,ip_tps_rel_st[3],
New,AFU,,ip_tps_rel_st[4],
New,AFU,,ip_tps_rel_st[5],
New,AFU,,ip_tps_sp_lgrd_st,
New,AFU,,ip_tps_sp_lgrd_st_afu,
New,AFU,,ip_tps_sp_st,
New,AFU,,ip_tps_sp_st_afu,
New,AFU Diag,,c_abc_dec_AFU_SENS_ERR,
New,AFU Diag,,c_abc_dec_AFU_SENS_FF_PERC_RNG,
New,AFU Diag,,c_abc_dec_AFU_SENS_FRQ_RNG,
New,AFU Diag,,c_abc_dec_AFU_SENS_SCG,
New,AFU Diag,,c_abc_dec_AFU_SENS_SCP,
New,AFU Diag,,c_abc_dec_AFU_SENS_TEMP_RNG,
New,AFU Diag,,c_abc_inc_AFU_SENS_ERR,
New,AFU Diag,,c_abc_inc_AFU_SENS_FF_PERC_RNG,
New,AFU Diag,,c_abc_inc_AFU_SENS_FRQ_RNG,
New,AFU Diag,,c_abc_inc_AFU_SENS_SCG,
New,AFU Diag,,c_abc_inc_AFU_SENS_SCP,
New,AFU Diag,,c_abc_inc_AFU_SENS_TEMP_RNG,
New,AFU Diag,,c_abc_ini_typ_AFU_SENS_ERR,
New,AFU Diag,,c_abc_ini_typ_AFU_SENS_FF_PERC_RNG,
New,AFU Diag,,c_abc_ini_typ_AFU_SENS_FRQ_RNG,
New,AFU Diag,,c_abc_ini_typ_AFU_SENS_SCG,
New,AFU Diag,,c_abc_ini_typ_AFU_SENS_SCP,
New,AFU Diag,,c_abc_ini_typ_AFU_SENS_TEMP_RNG,
New,AFU Diag,,c_abc_max_AFU_SENS_ERR,
New,AFU Diag,,c_abc_max_AFU_SENS_FF_PERC_RNG,
New,AFU Diag,,c_abc_max_AFU_SENS_FRQ_RNG,
New,AFU Diag,,c_abc_max_AFU_SENS_SCG,
New,AFU Diag,,c_abc_max_AFU_SENS_SCP,
New,AFU Diag,,c_abc_max_AFU_SENS_TEMP_RNG,
New,AFU Diag,,c_err_clas_2_AFU_SENS_ERR,
New,AFU Diag,,c_err_clas_2_AFU_SENS_FF_PERC_RNG,
New,AFU Diag,,c_err_clas_2_AFU_SENS_FRQ_RNG,
New,AFU Diag,,c_err_clas_2_AFU_SENS_SCG,
New,AFU Diag,,c_err_clas_2_AFU_SENS_SCP,
New,AFU Diag,,c_err_clas_2_AFU_SENS_TEMP_RNG,
New,AFU Diag,,c_err_clas_AFU_SENS_ERR,
New,AFU Diag,,c_err_clas_AFU_SENS_FF_PERC_RNG,
New,AFU Diag,,c_err_clas_AFU_SENS_FRQ_RNG,
New,AFU Diag,,c_err_clas_AFU_SENS_SCG,
New,AFU Diag,,c_err_clas_AFU_SENS_SCP,
New,AFU Diag,,c_err_clas_AFU_SENS_TEMP_RNG,
New,AFU Diag,,c_err_dtc_obd_AFU_SENS_ERR,
New,AFU Diag,,c_err_dtc_obd_AFU_SENS_FF_PERC_RNG,
New,AFU Diag,,c_err_dtc_obd_AFU_SENS_FRQ_RNG,
New,AFU Diag,,c_err_dtc_obd_AFU_SENS_SCG,
New,AFU Diag,,c_err_dtc_obd_AFU_SENS_SCP,
New,AFU Diag,,c_err_dtc_obd_AFU_SENS_TEMP_RNG,
New,Comb Mode,,c_idx_cmb_mod_app,
New,Comb Mode,,id_idx_cmb_mod_app,
New,Comb Mode,,id_idx_cmb_mod_cur_ohp,
New,Comb Mode,,lc_idx_cmb_mod_app_swi,
New,PU,,ip_t_min_pu_cs[0],
New,PU,,ip_t_min_pu_cs[1],
New,RON,,c_amp_ron_det_knk_max,
New,RON,,c_amp_ron_det_knk_min,
New,RON,,c_n_32_ron_det_knk_max,
New,RON,,c_n_32_ron_det_knk_min,
New,RON,,c_tam_ron_det_knk_max,
New,RON,,c_tam_ron_det_knk_min,
New,RON,,c_tco_ron_det_knk_max,
New,RON,,c_tco_ron_det_knk_min,
New,RON,,c_tia_ron_det_knk_max,
New,RON,,c_tia_ron_det_knk_min,
New,RON,,c_vs_ron_det_knk_min,
New,RON,,ip_fac_iga_bas_h_ron_cor,
New,RON,,ip_iga_bas_h_ron_cor,
New,SCC,,id_nr_pat_scc,
New,SCC,,id_nr_pat_scc_imp_comb,
New,Clutch,,c_t_dly_prms_plaus_ena_clc,
New,Clutch,,c_t_min_st_prms_plaus_kl15,
New,,,ip_fac_pwm_bpa_bol_pq_ex,
New,,,ip_fac_pwm_bpa_tol_pq_ex,
New,,,ip_fac_pwm_vb_bpa,
New,,,ip_fac_pwm_vp_bpa,
New,,,c_abc_inc_mff_iv_mon,
New,,,c_abc_inc_tq_av_mon,
New,,,c_abc_max_mff_iv_mon,
New,,,c_crk_inj_rng_lim_bol_hpdi_cmb,
New,,,c_crk_inj_rng_lim_bol_mpi_cmb,
New,,,c_crk_inj_rng_lim_tol_mpi_cmb,
New,,,c_n_delta,
New,,,c_n_o2l_clc_max,
New,,,c_posn_bpa_bol_grd_thd,
New,,,c_posn_dif_bpa_max_ki_ctl,
New,,,c_posn_max_int_bpa,
New,,,c_posn_sp_bpa_bol_grd,
New,,,c_posn_sp_bpa_bol_grd_thd,
New,,,c_posn_sp_bpa_tol_grd,
New,,,c_posn_sp_bpa_tol_grd_thd,
New,,,c_pq_cha_min_rcl_open_fl_surge,
New,,,c_state_ready_cmpl_obd[0],
New,,,c_state_ready_cmpl_obd[1],
New,,,c_state_ready_obd[0],
New,,,c_state_ready_obd[1],
New,,,c_t_dly_afu_sens_acq,
New,,,c_t_dly_bop_disp,
New,,,c_t_dly_imp_comb_act_gs,
New,,,c_t_ramp_slop_drof,
New,,,c_tq_int_inc_fct_level_thd_mon,
New,,,id_pat_sel_cyl[0],
New,,,id_pat_sel_cyl[1],
New,,,id_pat_sel_cyl[2],
New,,,id_pat_sel_cyl[3],
New,,,id_pat_sel_cyl[4],
New,,,id_pat_sel_cyl[5],
New,,,id_state_temp_pump_oil_sp,
New,,,id_t_dly_act_lamb_ohp_hill,
New,,,ip_crlc_posn_bpa_fil,
New,,,ip_fac_mff_wup_afu,
New,,,ip_fac_pow_cha_1,
New,,,ip_fac_pow_put_ctl_i,
New,,,ip_fac_pow_put_ctl_p_d,
New,,,ip_fac_tco_tps_sp_st,
New,,,ip_iga_st_h_prs,
New,,,ip_iga_st_l_prs,
New,,,ip_lamb_ch_is_afu,
New,,,ip_lamb_ch_rgl_afu,
New,,,ip_lamb_mplh_ch_is_afu,
New,,,ip_lamb_mplh_ch_rgl_afu,
New,,,ip_o2l_rls_min_cat_purge,
New,,,ip_o2l_rls_sp_pcat_purge_gs_scc,
New,,,ip_prs_im_dif_min_prs_ctl_plaus,
New,,,ip_pwm_bpa_bol_stat_l,
New,,,ip_pwm_bpa_max_prot,
New,,,ip_t_sap_act_max_ch,
New,,,ip_temp_cat_ohp_hill,
New,,,ip_tqfr_ofs_st_cyc_ch_mon,
New,,,lc_diag_cs_pv_act,
New,,,c_t_max_pu,
Oil Pump,,,c_ctr_temp_poil_h_pump_oil_el,
Oil Pump,,,c_n_32_poil_h_pump_oil_el,
Oil Pump,,,c_tco_max_pump_oil_el,
Oil Pump,,,id_poil_h_pump_oil_el_maf_grd,
Oil Pump,,,id_poil_h_pump_oil_el_maf_sp,
Oil Pump,,,id_poil_h_pump_oil_el_maf_sp_2,
Oil Pump,,,id_poil_h_pump_oil_el_maf_sp_3,
Overboost,,,c_fac_ovb_ofs_ini,
Overboost,,,c_n_tql_ovb_min_ena,
Overboost,,,c_pv_grd_tq_ovb_hys,
Overboost,,,c_pv_grd_tq_ovb_thd,
Overboost,,,c_pv_tq_ovb_hys,
Overboost,,,c_pv_tq_ovb_thd,
Overboost,,,ip_fac_ovb_int,
Overboost,,,ip_fac_ovb_ofs,
Overboost,,,ip_tq_ofs_tql_ovb[0],
Overboost,,,ip_tq_ofs_tql_ovb[1],
Rev Limiter,,,c_n_max_at,
Rev Limiter,,,c_n_max_bas,
Rev Limiter,,,c_n_max_crk_err,
Rev Limiter,,,c_n_max_cvt,
Rev Limiter,,,c_n_max_dct,
Rev Limiter,,,c_n_max_eng_diag_vvl_h,
Rev Limiter,,,c_n_max_eng_diag_vvl_l,
Rev Limiter,,,c_n_max_fcut_ofs,
Rev Limiter,,,c_n_max_fcut_ofs_lc,
Rev Limiter,,,c_n_max_fcut_ofs_vst,
Rev Limiter,,,c_n_max_icl_min,
Rev Limiter,,,c_n_max_mis,
Rev Limiter,,,c_n_max_mon,
Rev Limiter,,,c_n_max_mt,
Rev Limiter,,,c_n_max_vst_eol,
Rev Limiter,,,id_t_n_max_pred_at,
Rev Limiter,,,id_t_n_max_pred_mt,
Rev Limiter,,,id_t_n_max_pred_ref_fast,
Rev Limiter,,,id_n_max_stat,
Rev Limiter,,,id_n_max_stat_vvl_h,
Rev Limiter,,,id_n_max_stat_vvl_h_sel_psn_h,
Rev Limiter,,,id_n_max_stat_vvl_l,
Rev Limiter,,,id_n_max_sub,
Rev Limiter,,,ip_fac_n_max_i_at,
Rev Limiter,,,ip_fac_n_max_i_fast_mt,
Rev Limiter,,,ip_fac_n_max_i_mt,
Rev Limiter,,,ip_fac_n_max_p_at,
Rev Limiter,,,ip_fac_n_max_p_mt,
Rev Limiter,,,ip_n_lim_tps,
Rev Limiter,,,ip_n_max_sub,
Rev Limiter,,,ip_n_max_tco,
Rev Limiter,,,ip_n_max_toil,
Sensors,,,ip_prs_im_mes,
Sensors,,,ip_prs_up_thr_mes,
Spark,Base - Port Flap High,,ip_iga_bas_ivvt_vvl_port_h[0][0][0],Basic Ignition Angle VVL 0 Intake 0 Exhaust 0
Spark,Base - Port Flap High,,ip_iga_bas_ivvt_vvl_port_h[0][0][1],Basic Ignition Angle VVL 0 Intake 0 Exhaust 1
Spark,Base - Port Flap High,,ip_iga_bas_ivvt_vvl_port_h[0][0][2],Basic Ignition Angle VVL 0 Intake 0 Exhaust 2
Spark,Base - Port Flap High,,ip_iga_bas_ivvt_vvl_port_h[0][1][0],Basic Ignition Angle VVL 0 Intake 1 Exhaust 0
Spark,Base - Port Flap High,,ip_iga_bas_ivvt_vvl_port_h[0][1][1],Basic Ignition Angle VVL 0 Intake 1 Exhaust 1
Spark,Base - Port Flap High,,ip_iga_bas_ivvt_vvl_port_h[0][1][2],Basic Ignition Angle VVL 0 Intake 1 Exhaust 2
Spark,Base - Port Flap High,,ip_iga_bas_ivvt_vvl_port_h[0][2][0],Basic Ignition Angle VVL 0 Intake 2 Exhaust 0
